Distance,Position,Node,Technology,RSSI
1,D1,C,BLE,-73
1,D1,C,BLE,-61
1,D1,C,BLE,-77
1,D1,C,BLE,-71
1,D1,C,BLE,-84
1,D1,C,BLE,-83
1,D1,C,BLE,-61
1,D1,C,BLE,-61
1,D1,C,BLE,-61
1,D1,C,BLE,-82
1,D1,C,BLE,-73
1,D1,C,BLE,-83
1,D1,C,BLE,-73
1,D1,C,BLE,-61
1,D1,C,BLE,-84
1,D1,C,BLE,-84
1,D1,C,BLE,-73
1,D1,C,BLE,-83
1,D1,C,BLE,-73
1,D1,C,BLE,-82
1,D1,C,BLE,-84
1,D1,C,BLE,-84
1,D1,C,BLE,-70
1,D1,C,BLE,-77
1,D1,C,BLE,-68
1,D1,C,BLE,-77
1,D1,C,BLE,-62
1,D1,C,BLE,-68
1,D1,C,BLE,-71
1,D1,C,BLE,-83
1,D1,C,BLE,-62
1,D1,C,BLE,-77
1,D1,C,BLE,-77
1,D1,C,BLE,-68
1,D1,C,BLE,-71
1,D1,C,BLE,-71
1,D1,C,BLE,-83
1,D1,C,BLE,-73
1,D1,C,BLE,-73
1,D1,C,BLE,-77
1,D1,C,BLE,-68
1,D1,C,BLE,-84
1,D1,C,BLE,-61
1,D1,C,BLE,-77
1,D1,C,BLE,-68
1,D1,C,BLE,-84
1,D1,C,BLE,-76
1,D1,C,BLE,-71
1,D1,C,BLE,-83
1,D1,C,BLE,-67
1,D1,C,BLE,-72
1,D1,C,BLE,-84
1,D1,C,LoRaWAN,-32
1,D1,C,LoRaWAN,-32
1,D1,C,LoRaWAN,-31
1,D1,C,LoRaWAN,-32
1,D1,C,LoRaWAN,-32
1,D1,C,LoRaWAN,-32
1,D1,C,LoRaWAN,-31
1,D1,C,LoRaWAN,-30
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-29
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,LoRaWAN,-28
1,D1,C,WiFi,-51
1,D1,C,WiFi,-50
1,D1,C,WiFi,-52
1,D1,C,WiFi,-48
1,D1,C,WiFi,-50
1,D1,C,WiFi,-50
1,D1,C,WiFi,-52
1,D1,C,WiFi,-51
1,D1,C,WiFi,-52
1,D1,C,WiFi,-51
1,D1,C,WiFi,-50
1,D1,C,WiFi,-51
1,D1,C,WiFi,-51
1,D1,C,WiFi,-51
1,D1,C,WiFi,-49
1,D1,C,WiFi,-49
1,D1,C,WiFi,-49
1,D1,C,WiFi,-50
1,D1,C,WiFi,-50
1,D1,C,WiFi,-50
1,D1,C,WiFi,-50
1,D1,C,WiFi,-49
1,D1,C,WiFi,-51
1,D1,C,WiFi,-50
1,D1,C,WiFi,-52
1,D1,C,WiFi,-52
1,D1,C,WiFi,-49
1,D1,C,WiFi,-50
1,D1,C,WiFi,-49
1,D1,C,WiFi,-50
1,D1,C,WiFi,-50
1,D1,C,WiFi,-49
1,D1,C,WiFi,-49
1,D1,C,WiFi,-48
1,D1,C,WiFi,-47
1,D1,C,WiFi,-49
1,D1,C,WiFi,-51
1,D1,C,WiFi,-49
1,D1,C,WiFi,-48
1,D1,C,WiFi,-49
1,D1,C,WiFi,-49
1,D1,C,WiFi,-49
1,D1,C,WiFi,-50
1,D1,C,WiFi,-48
1,D1,C,WiFi,-50
1,D1,C,WiFi,-50
1,D1,C,WiFi,-50
1,D1,C,WiFi,-50
1,D1,C,WiFi,-50
1,D1,C,WiFi,-47
1,D1,C,WiFi,-51
1,D1,C,WiFi,-50
1,D1,C,WiFi,-52
1,D1,C,WiFi,-51
1,D1,C,WiFi,-49
1,D1,C,WiFi,-51
1,D1,C,WiFi,-49
1,D1,C,WiFi,-52
1,D1,C,WiFi,-51
1,D1,C,WiFi,-48
1,D1,C,WiFi,-50
1,D1,C,WiFi,-50
1,D1,C,WiFi,-51
1,D1,C,WiFi,-50
1,D1,C,WiFi,-51
1,D1,C,WiFi,-48
1,D1,C,WiFi,-51
1,D1,C,WiFi,-50
1,D1,C,WiFi,-50
1,D1,C,WiFi,-50
1,D1,C,WiFi,-49
1,D1,C,WiFi,-50
1,D1,C,WiFi,-51
1,D1,C,WiFi,-51
1,D1,C,WiFi,-50
1,D1,C,WiFi,-47
1,D1,C,WiFi,-50
1,D1,C,WiFi,-53
1,D1,C,WiFi,-49
1,D1,C,WiFi,-51
1,D1,C,WiFi,-49
1,D1,C,WiFi,-50
1,D1,C,WiFi,-48
1,D1,C,WiFi,-50
1,D1,C,WiFi,-51
1,D1,C,WiFi,-48
1,D1,C,WiFi,-50
1,D1,C,WiFi,-49
1,D1,C,WiFi,-52
1,D1,C,WiFi,-50
1,D1,C,WiFi,-49
1,D1,C,WiFi,-47
1,D1,C,WiFi,-50
1,D1,C,WiFi,-51
1,D1,C,WiFi,-51
1,D1,C,WiFi,-51
1,D1,C,WiFi,-51
1,D1,C,WiFi,-47
1,D1,C,WiFi,-48
1,D1,C,WiFi,-49
1,D1,C,WiFi,-47
1,D1,C,WiFi,-50
1,D1,C,WiFi,-50
1,D1,C,WiFi,-49
1,D1,C,WiFi,-50
1,D1,C,WiFi,-47
1,D1,C,WiFi,-49
1,D1,C,Zigbee,-56
1,D1,C,Zigbee,-56
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-56
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-43
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-42
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D1,C,Zigbee,-55
1,D2,A,BLE,-53
1,D2,A,BLE,-50
1,D2,A,BLE,-55
1,D2,A,BLE,-72
1,D2,A,BLE,-53
1,D2,A,BLE,-53
1,D2,A,BLE,-50
1,D2,A,BLE,-55
1,D2,A,BLE,-56
1,D2,A,BLE,-50
1,D2,A,BLE,-64
1,D2,A,BLE,-50
1,D2,A,BLE,-50
1,D2,A,BLE,-50
1,D2,A,BLE,-55
1,D2,A,BLE,-72
1,D2,A,BLE,-53
1,D2,A,BLE,-64
1,D2,A,BLE,-66
1,D2,A,BLE,-50
1,D2,A,BLE,-55
1,D2,A,BLE,-72
1,D2,A,BLE,-53
1,D2,A,BLE,-64
1,D2,A,BLE,-55
1,D2,A,BLE,-69
1,D2,A,BLE,-52
1,D2,A,BLE,-71
1,D2,A,BLE,-53
1,D2,A,BLE,-69
1,D2,A,BLE,-50
1,D2,A,BLE,-66
1,D2,A,BLE,-55
1,D2,A,BLE,-55
1,D2,A,BLE,-56
1,D2,A,BLE,-69
1,D2,A,BLE,-53
1,D2,A,BLE,-69
1,D2,A,BLE,-53
1,D2,A,BLE,-64
1,D2,A,BLE,-55
1,D2,A,BLE,-52
1,D2,A,BLE,-65
1,D2,A,BLE,-64
1,D2,A,BLE,-50
1,D2,A,BLE,-55
1,D2,A,BLE,-53
1,D2,A,BLE,-69
1,D2,A,BLE,-53
1,D2,A,BLE,-50
1,D2,A,BLE,-66
1,D2,A,BLE,-53
1,D2,A,BLE,-50
1,D2,A,BLE,-66
1,D2,A,BLE,-56
1,D2,A,BLE,-53
1,D2,A,BLE,-64
1,D2,A,BLE,-50
1,D2,A,BLE,-72
1,D2,A,BLE,-71
1,D2,A,BLE,-55
1,D2,A,BLE,-69
1,D2,A,BLE,-53
1,D2,A,BLE,-64
1,D2,A,BLE,-50
1,D2,A,BLE,-53
1,D2,A,BLE,-69
1,D2,A,BLE,-52
1,D2,A,BLE,-64
1,D2,A,BLE,-50
1,D2,A,BLE,-71
1,D2,A,BLE,-53
1,D2,A,BLE,-50
1,D2,A,BLE,-56
1,D2,A,BLE,-53
1,D2,A,BLE,-64
1,D2,A,BLE,-56
1,D2,A,BLE,-69
1,D2,A,BLE,-50
1,D2,A,BLE,-71
1,D2,A,BLE,-55
1,D2,A,BLE,-69
1,D2,A,BLE,-53
1,D2,A,BLE,-50
1,D2,A,BLE,-71
1,D2,A,BLE,-56
1,D2,A,BLE,-71
1,D2,A,BLE,-52
1,D2,A,BLE,-50
1,D2,A,BLE,-56
1,D2,A,BLE,-55
1,D2,A,BLE,-55
1,D2,A,BLE,-55
1,D2,A,BLE,-56
1,D2,A,BLE,-69
1,D2,A,BLE,-52
1,D2,A,BLE,-66
1,D2,A,BLE,-55
1,D2,A,BLE,-55
1,D2,A,BLE,-50
1,D2,A,BLE,-50
1,D2,A,BLE,-64
1,D2,A,BLE,-52
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-26
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,LoRaWAN,-25
1,D2,A,WiFi,-42
1,D2,A,WiFi,-41
1,D2,A,WiFi,-41
1,D2,A,WiFi,-43
1,D2,A,WiFi,-40
1,D2,A,WiFi,-46
1,D2,A,WiFi,-43
1,D2,A,WiFi,-44
1,D2,A,WiFi,-41
1,D2,A,WiFi,-41
1,D2,A,WiFi,-43
1,D2,A,WiFi,-43
1,D2,A,WiFi,-38
1,D2,A,WiFi,-42
1,D2,A,WiFi,-43
1,D2,A,WiFi,-41
1,D2,A,WiFi,-40
1,D2,A,WiFi,-43
1,D2,A,WiFi,-43
1,D2,A,WiFi,-41
1,D2,A,WiFi,-40
1,D2,A,WiFi,-43
1,D2,A,WiFi,-42
1,D2,A,WiFi,-40
1,D2,A,WiFi,-39
1,D2,A,WiFi,-40
1,D2,A,WiFi,-40
1,D2,A,WiFi,-42
1,D2,A,WiFi,-43
1,D2,A,WiFi,-43
1,D2,A,WiFi,-40
1,D2,A,WiFi,-41
1,D2,A,WiFi,-43
1,D2,A,WiFi,-40
1,D2,A,WiFi,-43
1,D2,A,WiFi,-41
1,D2,A,WiFi,-42
1,D2,A,WiFi,-43
1,D2,A,WiFi,-42
1,D2,A,WiFi,-41
1,D2,A,WiFi,-43
1,D2,A,WiFi,-43
1,D2,A,WiFi,-43
1,D2,A,WiFi,-40
1,D2,A,WiFi,-42
1,D2,A,WiFi,-40
1,D2,A,WiFi,-41
1,D2,A,WiFi,-43
1,D2,A,WiFi,-42
1,D2,A,WiFi,-40
1,D2,A,WiFi,-43
1,D2,A,WiFi,-42
1,D2,A,WiFi,-41
1,D2,A,WiFi,-41
1,D2,A,WiFi,-42
1,D2,A,WiFi,-42
1,D2,A,WiFi,-40
1,D2,A,WiFi,-40
1,D2,A,WiFi,-42
1,D2,A,WiFi,-40
1,D2,A,WiFi,-42
1,D2,A,WiFi,-41
1,D2,A,WiFi,-43
1,D2,A,WiFi,-43
1,D2,A,WiFi,-42
1,D2,A,WiFi,-42
1,D2,A,WiFi,-38
1,D2,A,WiFi,-40
1,D2,A,WiFi,-43
1,D2,A,WiFi,-41
1,D2,A,WiFi,-41
1,D2,A,WiFi,-41
1,D2,A,WiFi,-43
1,D2,A,WiFi,-42
1,D2,A,WiFi,-42
1,D2,A,WiFi,-43
1,D2,A,WiFi,-41
1,D2,A,WiFi,-43
1,D2,A,WiFi,-43
1,D2,A,WiFi,-41
1,D2,A,WiFi,-42
1,D2,A,WiFi,-43
1,D2,A,WiFi,-41
1,D2,A,WiFi,-41
1,D2,A,WiFi,-42
1,D2,A,WiFi,-42
1,D2,A,WiFi,-43
1,D2,A,WiFi,-43
1,D2,A,WiFi,-43
1,D2,A,WiFi,-41
1,D2,A,WiFi,-40
1,D2,A,WiFi,-40
1,D2,A,WiFi,-43
1,D2,A,WiFi,-41
1,D2,A,WiFi,-40
1,D2,A,WiFi,-41
1,D2,A,WiFi,-39
1,D2,A,WiFi,-42
1,D2,A,WiFi,-43
1,D2,A,WiFi,-42
1,D2,A,WiFi,-42
1,D2,A,WiFi,-43
1,D2,A,WiFi,-43
1,D2,A,WiFi,-42
1,D2,A,WiFi,-41
1,D2,A,WiFi,-41
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-52
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,A,Zigbee,-51
1,D2,B,BLE,-69
1,D2,B,BLE,-69
1,D2,B,BLE,-53
1,D2,B,BLE,-67
1,D2,B,BLE,-51
1,D2,B,BLE,-53
1,D2,B,BLE,-70
1,D2,B,BLE,-53
1,D2,B,BLE,-50
1,D2,B,BLE,-53
1,D2,B,BLE,-65
1,D2,B,BLE,-54
1,D2,B,BLE,-53
1,D2,B,BLE,-64
1,D2,B,BLE,-51
1,D2,B,BLE,-51
1,D2,B,BLE,-70
1,D2,B,BLE,-69
1,D2,B,BLE,-53
1,D2,B,BLE,-64
1,D2,B,BLE,-53
1,D2,B,BLE,-70
1,D2,B,BLE,-53
1,D2,B,BLE,-70
1,D2,B,BLE,-51
1,D2,B,BLE,-65
1,D2,B,BLE,-53
1,D2,B,BLE,-53
1,D2,B,BLE,-53
1,D2,B,BLE,-50
1,D2,B,BLE,-54
1,D2,B,BLE,-53
1,D2,B,BLE,-53
1,D2,B,BLE,-53
1,D2,B,BLE,-51
1,D2,B,BLE,-51
1,D2,B,BLE,-53
1,D2,B,BLE,-53
1,D2,B,BLE,-50
1,D2,B,BLE,-50
1,D2,B,BLE,-70
1,D2,B,BLE,-70
1,D2,B,BLE,-53
1,D2,B,BLE,-51
1,D2,B,BLE,-50
1,D2,B,BLE,-70
1,D2,B,BLE,-70
1,D2,B,BLE,-53
1,D2,B,BLE,-53
1,D2,B,BLE,-70
1,D2,B,BLE,-64
1,D2,B,BLE,-53
1,D2,B,BLE,-69
1,D2,B,BLE,-53
1,D2,B,BLE,-53
1,D2,B,BLE,-53
1,D2,B,BLE,-53
1,D2,B,BLE,-51
1,D2,B,BLE,-50
1,D2,B,BLE,-53
1,D2,B,BLE,-70
1,D2,B,BLE,-54
1,D2,B,BLE,-65
1,D2,B,BLE,-53
1,D2,B,BLE,-70
1,D2,B,BLE,-53
1,D2,B,BLE,-70
1,D2,B,BLE,-66
1,D2,B,BLE,-53
1,D2,B,BLE,-70
1,D2,B,BLE,-53
1,D2,B,BLE,-70
1,D2,B,BLE,-69
1,D2,B,BLE,-70
1,D2,B,BLE,-50
1,D2,B,BLE,-50
1,D2,B,BLE,-51
1,D2,B,BLE,-70
1,D2,B,BLE,-70
1,D2,B,BLE,-53
1,D2,B,BLE,-50
1,D2,B,BLE,-70
1,D2,B,BLE,-53
1,D2,B,BLE,-69
1,D2,B,BLE,-53
1,D2,B,BLE,-50
1,D2,B,BLE,-53
1,D2,B,BLE,-53
1,D2,B,BLE,-65
1,D2,B,BLE,-50
1,D2,B,BLE,-53
1,D2,B,BLE,-70
1,D2,B,BLE,-53
1,D2,B,BLE,-53
1,D2,B,BLE,-50
1,D2,B,BLE,-53
1,D2,B,LoRaWAN,-32
1,D2,B,LoRaWAN,-31
1,D2,B,LoRaWAN,-32
